"lagoslakeid","lake_area_ha","lake_perim_meters","iws_zoneid","iws_ha","state_zoneid.x","elevation_m","sampledate","chla","secchi","IntenseUrban.pct","OpenUrban.pct","Barren.pct","Forest.pct","GrassShrub.pct","Wetland.pct","Pasture.pct","RowCrop.pct","LakeIWS.Ratio","DOY","Season","Ecoregion"
10791,30.7830479,3865.9515,"IWS_27738",2346.089637,"State_14",241.1399994,2012-10-11,3.9,3.81,3.65,10.24,0.17,19.18,6.61,1.4,29.41,23.41,0.0131210024606575,285,"Late","TEMPERATE PRAIRIES"
10791,30.7830479,3865.9515,"IWS_27738",2346.089637,"State_14",241.1399994,2012-10-23,2.4,4.5,3.65,10.24,0.17,19.18,6.61,1.4,29.41,23.41,0.0131210024606575,297,"Late","TEMPERATE PRAIRIES"
11685,29.90910584,2740.8639,"IWS_24427",123.2983961,"State_14",260.6610107,2010-10-03,47,0.6,38.82,16.15,0,0.58,0,0,0,0,0.242574978961953,276,"Late","MIXED WOOD PLAINS"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2010-10-12,6,0.91,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,285,"Late","MIXED WOOD PLAINS"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2011-10-05,20,2,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,278,"Late","MIXED WOOD PLAINS"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2011-10-17,5,4,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,290,"Late","MIXED WOOD PLAINS"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2009-10-14,5.6,4,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,287,"Late","MIXED WOOD PLAINS"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2012-10-10,2.7,3.2,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,284,"Late","MIXED WOOD PLAINS"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2010-10-12,9.7,2.9,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,285,"Late","MIXED WOOD PLAINS"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2011-10-11,11,2.4,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,284,"Late","MIXED WOOD PLAINS"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2009-10-14,6,3.4,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,287,"Late","MIXED WOOD PLAINS"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2012-10-18,2.2,3.35,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,292,"Late","MIXED WOOD PLAINS"
13747,27.22810808,3196.2424,"IWS_20549",356.6634147,"State_14",343.3859863,2010-10-07,34,1.68,0,4.98,0,16.15,6.27,1.31,20.21,48.53,0.0763411859971743,280,"Late","MIXED WOOD PLAINS"
13747,27.22810808,3196.2424,"IWS_20549",356.6634147,"State_14",343.3859863,2009-10-08,8,2.9,0,4.98,0,16.15,6.27,1.31,20.21,48.53,0.0763411859971743,281,"Late","MIXED WOOD PLAINS"
13747,27.22810808,3196.2424,"IWS_20549",356.6634147,"State_14",343.3859863,2012-10-11,15,3,0,4.98,0,16.15,6.27,1.31,20.21,48.53,0.0763411859971743,285,"Late","MIXED WOOD PLAINS"
13785,250.6837147,7798.6329,"IWS_23818",2892.363778,"State_14",352.2309875,2009-10-11,7,1.5,0.08,2.94,0,12.81,6.84,3.07,20.42,52.02,0.0866708802698884,284,"Late","MIXED WOOD PLAINS"
13786,212.2649682,7541.5086,"IWS_23961",751.1480955,"State_14",365.3387451,2009-10-01,1.78,4,3.55,10.72,0,21.61,5.23,50.47,2.58,0.97,0.282587374542574,274,"Late","MIXED WOOD SHIELD"
13786,212.2649682,7541.5086,"IWS_23961",751.1480955,"State_14",365.3387451,2010-10-11,5.19,4.1,3.55,10.72,0,21.61,5.23,50.47,2.58,0.97,0.282587374542574,284,"Late","MIXED WOOD SHIELD"
13786,212.2649682,7541.5086,"IWS_23961",751.1480955,"State_14",365.3387451,2011-10-20,2.33,3.6,3.55,10.72,0,21.61,5.23,50.47,2.58,0.97,0.282587374542574,293,"Late","MIXED WOOD SHIELD"
15797,43.51640405,4638.3508,"IWS_22057",196.7118297,"State_14",285.0509949,2012-10-03,10,1.83,0,3.75,0,13.96,43.98,3.62,31.03,0.87,0.221219049796678,277,"Late","MIXED WOOD PLAINS"
15825,8.385780969,1687.6592,"IWS_24257",1003.455337,"State_14",251.2610016,2012-10-15,34,0.7,27.81,26.91,0,5.27,0,1.14,0,0,0.0083569050457898,289,"Late","MIXED WOOD PLAINS"
15848,15.40186804,2163.726,"IWS_25276",36.73983046,"State_14",279.8540039,2012-10-29,5.3,2,6.83,36.59,0,0.49,0,0,0,0,0.419214456004869,303,"Late","MIXED WOOD PLAINS"
15908,90.93555544,5938.1791,"IWS_29031",525.515203,"State_14",294.1350098,2010-10-18,53,0.5,0,3.09,0,37,6.81,2.68,26.37,22.53,0.173040770125922,291,"Late","MIXED WOOD PLAINS"
15908,90.93555544,5938.1791,"IWS_29031",525.515203,"State_14",294.1350098,2011-10-14,110,0.4,0,3.09,0,37,6.81,2.68,26.37,22.53,0.173040770125922,287,"Late","MIXED WOOD PLAINS"
16827,6.017025053,1110.7822,"IWS_21836",13.29583945,"State_14",279.0050049,2012-10-20,23,2.5,0,0,0,30.61,1.36,0,17.01,48.3,0.452549466743147,294,"Late","MIXED WOOD PLAINS"
17878,10.88564196,3450.3386,"IWS_22398",246.5218674,"State_14",297.2790222,2012-10-21,38,0.3,12,9.6,0,6.31,1.64,29.99,12.73,15.8,0.0441569020825939,295,"Late","MIXED WOOD PLAINS"
17959,7.477971788,2280.5403,"IWS_28513",257.123028,"State_14",275.9120178,2010-10-05,160,0.15,26.4,9.87,1.12,2,0.77,0.35,12.43,33.08,0.0290832441036748,278,"Late","MIXED WOOD PLAINS"
17959,7.477971788,2280.5403,"IWS_28513",257.123028,"State_14",275.9120178,2009-10-07,580,0.1,26.4,9.87,1.12,2,0.77,0.35,12.43,33.08,0.0290832441036748,280,"Late","MIXED WOOD PLAINS"
17959,7.477971788,2280.5403,"IWS_28513",257.123028,"State_14",275.9120178,2012-10-11,180,0.15,26.4,9.87,1.12,2,0.77,0.35,12.43,33.08,0.0290832441036748,285,"Late","MIXED WOOD PLAINS"
19981,12.41119071,1854.8256,"IWS_24624",132.6644005,"State_14",291.159668,2010-10-11,26,0.96,0,16.57,0,30.7,20.83,10.01,7.98,0,0.0935532868141216,284,"Late","MIXED WOOD PLAINS"
19981,12.41119071,1854.8256,"IWS_24624",132.6644005,"State_14",291.159668,2011-10-24,15,1.57,0,16.57,0,30.7,20.83,10.01,7.98,0,0.0935532868141216,297,"Late","MIXED WOOD PLAINS"
19981,12.41119071,1854.8256,"IWS_24624",132.6644005,"State_14",291.159668,2009-10-05,22.28,1.29,0,16.57,0,30.7,20.83,10.01,7.98,0,0.0935532868141216,278,"Late","MIXED WOOD PLAINS"
21138,4.937761276,991.1734,"IWS_27837",41.94092834,"State_14",251.950531,2009-10-19,4.9,4.9,0,0,0,85.19,12.23,0,1.29,0,0.117731330026158,292,"Late","MIXED WOOD PLAINS"
21140,15.55325082,2814.7831,"IWS_27930",238.2474118,"State_14",293.2390137,2010-10-12,21,1.07,0,5.73,0,13.12,16.02,5.92,41.39,11.99,0.0652819298329099,285,"Late","MIXED WOOD PLAINS"
21140,15.55325082,2814.7831,"IWS_27930",238.2474118,"State_14",293.2390137,2011-10-11,20,1.5,0,5.73,0,13.12,16.02,5.92,41.39,11.99,0.0652819298329099,284,"Late","MIXED WOOD PLAINS"
21140,15.55325082,2814.7831,"IWS_27930",238.2474118,"State_14",293.2390137,2012-10-18,7.5,2.43,0,5.73,0,13.12,16.02,5.92,41.39,11.99,0.0652819298329099,292,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2010-10-10,56,0.8,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,283,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2010-10-12,42.1,0.83,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,285,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2011-10-01,22,1.3,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,274,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2011-10-15,56,1.1,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,288,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2011-10-25,51,0.8,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,298,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2009-10-07,12,2,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,280,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2009-10-19,20,2.4,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,292,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2012-10-07,38,1.2,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,281,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2012-10-21,53,1,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,295,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2009-10-06,7.39,2.37,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,279,"Late","MIXED WOOD PLAINS"
23286,68.90463515,3379.0338,"IWS_26856",199.3313252,"State_14",288.0469971,2012-10-23,71,1,0,9.3,0,13.46,3.57,2.44,42.55,22.36,0.345678909628801,297,"Late","MIXED WOOD PLAINS"
24325,6.947370567,1297.418,"IWS_20230",47.35875456,"State_14",288.1572571,2010-10-02,12,1.75,3.77,11.49,0,21.09,10.36,16.57,16.01,1.88,0.14669664841372,275,"Late","MIXED WOOD PLAINS"
24325,6.947370567,1297.418,"IWS_20230",47.35875456,"State_14",288.1572571,2010-10-14,13,1.9,3.77,11.49,0,21.09,10.36,16.57,16.01,1.88,0.14669664841372,287,"Late","MIXED WOOD PLAINS"
24325,6.947370567,1297.418,"IWS_20230",47.35875456,"State_14",288.1572571,2011-10-03,5.5,2,3.77,11.49,0,21.09,10.36,16.57,16.01,1.88,0.14669664841372,276,"Late","MIXED WOOD PLAINS"
24325,6.947370567,1297.418,"IWS_20230",47.35875456,"State_14",288.1572571,2011-10-20,4.5,1.5,3.77,11.49,0,21.09,10.36,16.57,16.01,1.88,0.14669664841372,293,"Late","MIXED WOOD PLAINS"
24325,6.947370567,1297.418,"IWS_20230",47.35875456,"State_14",288.1572571,2012-10-07,4.1,2.7,3.77,11.49,0,21.09,10.36,16.57,16.01,1.88,0.14669664841372,281,"Late","MIXED WOOD PLAINS"
24325,6.947370567,1297.418,"IWS_20230",47.35875456,"State_14",288.1572571,2012-10-21,13,2.35,3.77,11.49,0,21.09,10.36,16.57,16.01,1.88,0.14669664841372,295,"Late","MIXED WOOD PLAINS"
25348,73.56823281,4913.4874,"IWS_20856",942.2480188,"State_14",276.1660156,2011-10-11,1.8,4.3,22.25,26.21,0.93,5.72,1.52,3.96,7.59,0.93,0.0780773547326667,284,"Late","MIXED WOOD PLAINS"
25348,73.56823281,4913.4874,"IWS_20856",942.2480188,"State_14",276.1660156,2011-10-21,2.4,5,22.25,26.21,0.93,5.72,1.52,3.96,7.59,0.93,0.0780773547326667,294,"Late","MIXED WOOD PLAINS"
25449,18.99414723,3743.7041,"IWS_27577",443.953493,"State_14",281.3339844,2012-10-22,5.9,2.59,0,4.58,0,27.36,16.94,7.29,34.2,5.11,0.0427840923193277,296,"Late","MIXED WOOD PLAINS"
26026,15.47400739,1751.0433,"IWS_12174",120.5483657,"State_14",448.82901,2010-10-04,4,2.13,0,2.09,0,83.09,0,14.44,0,0,0.128363477183167,277,"Late","MIXED WOOD SHIELD"
27448,23.92402334,2002.7029,"IWS_23121",59.55150923,"State_14",266.5050049,2011-10-17,142,0.2,21.43,12.46,0,15.2,8.21,6.23,19.76,0.3,0.401736641931283,290,"Late","MIXED WOOD PLAINS"
27495,4.884307152,1599.5342,"IWS_28264",42.67605034,"State_14",265.5400696,2010-10-05,90,0.15,0,3.39,0,23.73,8.26,0,32.63,27.33,0.114450777733336,278,"Late","MIXED WOOD PLAINS"
27495,4.884307152,1599.5342,"IWS_28264",42.67605034,"State_14",265.5400696,2009-10-07,610,0.1,0,3.39,0,23.73,8.26,0,32.63,27.33,0.114450777733336,280,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2010-10-10,30,0.9,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,283,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2010-10-17,23,1.1,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,290,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2011-10-09,9.9,1.6,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,282,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2009-10-04,17,1.4,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,277,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2009-10-20,5.5,3,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,293,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2012-10-21,5.6,1.8,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,295,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2011-11-04,9.3,1.6,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,308,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2011-11-28,5.3,2.5,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,332,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2011-12-08,5.3,2.8,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,342,"Late","MIXED WOOD PLAINS"
28465,34.40464713,3905.1433,"IWS_25306",355.461811,"State_14",291.1707458,2012-10-29,2.7,2.45,7.08,24.53,0,19.38,4.7,6.01,10.96,0.15,0.0967885889997899,303,"Late","MIXED WOOD PLAINS"
29507,31.16739721,2526.5883,"IWS_24044",64.45904495,"State_14",265.8610229,2010-10-17,4.7,1.6,19.58,37.61,0,1.13,0,0,0,0,0.48352247902798,290,"Late","MIXED WOOD PLAINS"
29507,31.16739721,2526.5883,"IWS_24044",64.45904495,"State_14",265.8610229,2011-10-22,4.8,1.9,19.58,37.61,0,1.13,0,0,0,0,0.48352247902798,295,"Late","MIXED WOOD PLAINS"
29507,31.16739721,2526.5883,"IWS_24044",64.45904495,"State_14",265.8610229,2009-10-04,4.9,1.6,19.58,37.61,0,1.13,0,0,0,0,0.48352247902798,277,"Late","MIXED WOOD PLAINS"
29507,31.16739721,2526.5883,"IWS_24044",64.45904495,"State_14",265.8610229,2009-10-18,2.6,1.7,19.58,37.61,0,1.13,0,0,0,0,0.48352247902798,291,"Late","MIXED WOOD PLAINS"
31567,17.16655004,2740.5212,"IWS_21953",41.7208119,"State_14",281.3659973,2009-10-11,7,1.98,9.44,15.88,0,1.93,0,0,0,0,0.411462511351559,284,"Late","MIXED WOOD PLAINS"
31567,17.16655004,2740.5212,"IWS_21953",41.7208119,"State_14",281.3659973,2012-09-30,6,2.6,9.44,15.88,0,1.93,0,0,0,0,0.411462511351559,274,"Late","MIXED WOOD PLAINS"
32609,29.42531112,2630.9217,"IWS_21148",638.5432662,"State_14",355.5830078,2009-10-08,4,3.2,0.77,4.6,0,4.77,4.34,1.12,10.81,64.45,0.0460819378694749,281,"Late","MIXED WOOD PLAINS"
32638,4.070891169,1200.7315,"IWS_22998",38.20561502,"State_14",272.8659973,2011-10-08,310,0.2,16.75,22.64,0,0,0,0,0,0,0.106552169540235,281,"Late","MIXED WOOD PLAINS"
32638,4.070891169,1200.7315,"IWS_22998",38.20561502,"State_14",272.8659973,2011-10-20,390,0.2,16.75,22.64,0,0,0,0,0,0,0.106552169540235,293,"Late","MIXED WOOD PLAINS"
32704,14.70149796,2342.8059,"IWS_27328",251.3757635,"State_14",282.1199951,2010-10-04,78,0.15,5.15,14.74,1.04,5.94,2.04,0,24.39,35.23,0.0584841504021926,277,"Late","MIXED WOOD PLAINS"
32704,14.70149796,2342.8059,"IWS_27328",251.3757635,"State_14",282.1199951,2009-10-05,460,0.1,5.15,14.74,1.04,5.94,2.04,0,24.39,35.23,0.0584841504021926,278,"Late","MIXED WOOD PLAINS"
32704,14.70149796,2342.8059,"IWS_27328",251.3757635,"State_14",282.1199951,2012-10-11,110,0.3,5.15,14.74,1.04,5.94,2.04,0,24.39,35.23,0.0584841504021926,285,"Late","MIXED WOOD PLAINS"
33244,143.3403681,10211.9364,"IWS_12074",1096.774437,"State_14",539.3380127,2009-10-12,4.19,2.45,0,1.19,0,53.28,11.42,33.46,0,0,0.130692659551838,285,"Late","MIXED WOOD SHIELD"
33244,143.3403681,10211.9364,"IWS_12074",1096.774437,"State_14",539.3380127,2010-10-11,1.52,3.4,0,1.19,0,53.28,11.42,33.46,0,0,0.130692659551838,284,"Late","MIXED WOOD SHIELD"
33244,143.3403681,10211.9364,"IWS_12074",1096.774437,"State_14",539.3380127,2011-10-13,2.46,3,0,1.19,0,53.28,11.42,33.46,0,0,0.130692659551838,286,"Late","MIXED WOOD SHIELD"
33602,218.8915831,11465.083,"IWS_20688",1551.326554,"State_14",298.1849976,2010-10-11,53.4,0.88,2.5,6.09,0.03,11.1,5.11,6.31,34.83,27.49,0.141099617315001,284,"Late","MIXED WOOD PLAINS"
33602,218.8915831,11465.083,"IWS_20688",1551.326554,"State_14",298.1849976,2011-10-24,56,1.98,2.5,6.09,0.03,11.1,5.11,6.31,34.83,27.49,0.141099617315001,297,"Late","MIXED WOOD PLAINS"
33602,218.8915831,11465.083,"IWS_20688",1551.326554,"State_14",298.1849976,2009-10-05,21.49,1.48,2.5,6.09,0.03,11.1,5.11,6.31,34.83,27.49,0.141099617315001,278,"Late","MIXED WOOD PLAINS"
33602,218.8915831,11465.083,"IWS_20688",1551.326554,"State_14",298.1849976,2012-10-22,127,1.2,2.5,6.09,0.03,11.1,5.11,6.31,34.83,27.49,0.141099617315001,296,"Late","MIXED WOOD PLAINS"
34726,34.42495409,5097.5594,"IWS_27387",368.6526833,"State_14",286.8339844,2010-10-12,35,0.46,0.24,3.75,0,33.3,3,10.55,42.21,1,0.0933804517082163,285,"Late","MIXED WOOD PLAINS"
34726,34.42495409,5097.5594,"IWS_27387",368.6526833,"State_14",286.8339844,2011-10-21,85,0.5,0.24,3.75,0,33.3,3,10.55,42.21,1,0.0933804517082163,294,"Late","MIXED WOOD PLAINS"
35794,6.093986969,1239.6003,"IWS_28355",52.17431626,"State_14",271.9349976,2010-10-11,16,1.22,1.57,46.61,0,5.04,8.35,2.09,3.3,0.17,0.116800514234473,284,"Late","MIXED WOOD PLAINS"
35794,6.093986969,1239.6003,"IWS_28355",52.17431626,"State_14",271.9349976,2011-10-10,5.8,2.1,1.57,46.61,0,5.04,8.35,2.09,3.3,0.17,0.116800514234473,283,"Late","MIXED WOOD PLAINS"
35794,6.093986969,1239.6003,"IWS_28355",52.17431626,"State_14",271.9349976,2012-10-15,3.8,2.13,1.57,46.61,0,5.04,8.35,2.09,3.3,0.17,0.116800514234473,289,"Late","MIXED WOOD PLAINS"
36724,20.34916916,1784.1046,"IWS_24442",199.7551216,"State_14",309.5350037,2009-10-04,8,1.4,0.86,1.72,0,3.48,12.89,0.81,38.29,32.82,0.101870575317454,277,"Late","MIXED WOOD PLAINS"
36810,20.32756344,3601.8154,"IWS_25971",452.5435149,"State_14",248.4893951,2012-10-23,110,0.28,14.49,10.75,0,15.84,4.53,2.35,17.33,20.74,0.0449184725241104,297,"Late","MIXED WOOD PLAINS"
36845,13.61287565,2102.9178,"IWS_26125",69.85826814,"State_14",261.256012,2009-10-03,44,0.6,11.48,30.58,0,0.26,0,0.77,0,0,0.19486420165354,276,"Late","MIXED WOOD PLAINS"
36845,13.61287565,2102.9178,"IWS_26125",69.85826814,"State_14",261.256012,2009-10-17,27,0.9,11.48,30.58,0,0.26,0,0.77,0,0,0.19486420165354,290,"Late","MIXED WOOD PLAINS"
36870,141.7836461,9825.8357,"IWS_28767",1901.626631,"State_14",310.0329895,2009-10-14,28.8,1.1,0.05,2.77,0.1,4.89,4.05,2.27,16.96,63.57,0.074559139942966,287,"Late","MIXED WOOD PLAINS"
36870,141.7836461,9825.8357,"IWS_28767",1901.626631,"State_14",310.0329895,2010-10-06,84.4,0.6,0.05,2.77,0.1,4.89,4.05,2.27,16.96,63.57,0.074559139942966,279,"Late","MIXED WOOD PLAINS"
37919,5.444099009,1146.3893,"IWS_25410",294.1770247,"State_14",273.1540833,2010-10-02,13,2.2,9.29,63.78,0,2.94,0.18,1.5,0,0,0.0185062005251833,275,"Late","MIXED WOOD PLAINS"
37919,5.444099009,1146.3893,"IWS_25410",294.1770247,"State_14",273.1540833,2010-10-12,5.8,2.8,9.29,63.78,0,2.94,0.18,1.5,0,0,0.0185062005251833,285,"Late","MIXED WOOD PLAINS"
37919,5.444099009,1146.3893,"IWS_25410",294.1770247,"State_14",273.1540833,2011-10-08,13,2,9.29,63.78,0,2.94,0.18,1.5,0,0,0.0185062005251833,281,"Late","MIXED WOOD PLAINS"
37919,5.444099009,1146.3893,"IWS_25410",294.1770247,"State_14",273.1540833,2011-10-25,18,2.5,9.29,63.78,0,2.94,0.18,1.5,0,0,0.0185062005251833,298,"Late","MIXED WOOD PLAINS"
37919,5.444099009,1146.3893,"IWS_25410",294.1770247,"State_14",273.1540833,2012-10-21,18,1.7,9.29,63.78,0,2.94,0.18,1.5,0,0,0.0185062005251833,295,"Late","MIXED WOOD PLAINS"
38846,37.71101621,2899.1054,"IWS_21819",535.4480178,"State_14",284.7539978,2010-10-12,5,2.7,39.82,25.79,0,0.17,0.02,0.18,0,0,0.070428902444991,285,"Late","MIXED WOOD PLAINS"
38846,37.71101621,2899.1054,"IWS_21819",535.4480178,"State_14",284.7539978,2009-10-17,1.5,4.3,39.82,25.79,0,0.17,0.02,0.18,0,0,0.070428902444991,290,"Late","MIXED WOOD PLAINS"
38846,37.71101621,2899.1054,"IWS_21819",535.4480178,"State_14",284.7539978,2012-09-30,3.9,2.9,39.82,25.79,0,0.17,0.02,0.18,0,0,0.070428902444991,274,"Late","MIXED WOOD PLAINS"
38853,6.382739425,1283.4981,"IWS_24035",205.9469194,"State_14",310.0500793,2010-10-15,13,1,28.55,13.88,0,5.21,3.02,3.63,17.47,6.04,0.0309921578025799,288,"Late","MIXED WOOD PLAINS"
38853,6.382739425,1283.4981,"IWS_24035",205.9469194,"State_14",310.0500793,2011-10-09,1.3,0.9,28.55,13.88,0,5.21,3.02,3.63,17.47,6.04,0.0309921578025799,282,"Late","MIXED WOOD PLAINS"
38853,6.382739425,1283.4981,"IWS_24035",205.9469194,"State_14",310.0500793,2009-10-04,2.7,1.1,28.55,13.88,0,5.21,3.02,3.63,17.47,6.04,0.0309921578025799,277,"Late","MIXED WOOD PLAINS"
38853,6.382739425,1283.4981,"IWS_24035",205.9469194,"State_14",310.0500793,2009-10-17,3.1,1.2,28.55,13.88,0,5.21,3.02,3.63,17.47,6.04,0.0309921578025799,290,"Late","MIXED WOOD PLAINS"
39040,87.17140447,4750.6337,"IWS_31873",455.7350319,"State_14",371.6999817,2009-10-06,156,0.18,1.76,6.33,0,5.89,13.78,9.06,17.12,39.62,0.19127650579455,279,"Late","TEMPERATE PRAIRIES"
40044,11.06515024,1880.8738,"IWS_25539",659.8661705,"State_14",275.8500061,2010-10-03,17,2.2,40.41,25.26,0,3.91,0.37,0.1,0.22,0,0.0167687793899415,276,"Late","MIXED WOOD PLAINS"
40044,11.06515024,1880.8738,"IWS_25539",659.8661705,"State_14",275.8500061,2011-10-08,4.9,2.1,40.41,25.26,0,3.91,0.37,0.1,0.22,0,0.0167687793899415,281,"Late","MIXED WOOD PLAINS"
40044,11.06515024,1880.8738,"IWS_25539",659.8661705,"State_14",275.8500061,2009-10-27,4.6,2.4,40.41,25.26,0,3.91,0.37,0.1,0.22,0,0.0167687793899415,300,"Late","MIXED WOOD PLAINS"
40044,11.06515024,1880.8738,"IWS_25539",659.8661705,"State_14",275.8500061,2012-10-13,3.7,2,40.41,25.26,0,3.91,0.37,0.1,0.22,0,0.0167687793899415,287,"Late","MIXED WOOD PLAINS"
40062,5.58569726,1470.6317,"IWS_26997",220.3946653,"State_14",296.3639832,2010-10-04,9.6,1.9,1.83,13.42,0,27.22,7.02,7.22,35.05,2.94,0.0253440674364635,277,"Late","MIXED WOOD PLAINS"
40062,5.58569726,1470.6317,"IWS_26997",220.3946653,"State_14",296.3639832,2010-10-13,9.6,2.4,1.83,13.42,0,27.22,7.02,7.22,35.05,2.94,0.0253440674364635,286,"Late","MIXED WOOD PLAINS"
40062,5.58569726,1470.6317,"IWS_26997",220.3946653,"State_14",296.3639832,2011-10-08,26,1.6,1.83,13.42,0,27.22,7.02,7.22,35.05,2.94,0.0253440674364635,281,"Late","MIXED WOOD PLAINS"
40062,5.58569726,1470.6317,"IWS_26997",220.3946653,"State_14",296.3639832,2011-10-21,10,1.8,1.83,13.42,0,27.22,7.02,7.22,35.05,2.94,0.0253440674364635,294,"Late","MIXED WOOD PLAINS"
40062,5.58569726,1470.6317,"IWS_26997",220.3946653,"State_14",296.3639832,2009-10-03,17,1.6,1.83,13.42,0,27.22,7.02,7.22,35.05,2.94,0.0253440674364635,276,"Late","MIXED WOOD PLAINS"
40062,5.58569726,1470.6317,"IWS_26997",220.3946653,"State_14",296.3639832,2009-10-14,16,1.8,1.83,13.42,0,27.22,7.02,7.22,35.05,2.94,0.0253440674364635,287,"Late","MIXED WOOD PLAINS"
40062,5.58569726,1470.6317,"IWS_26997",220.3946653,"State_14",296.3639832,2012-10-07,9.2,2.3,1.83,13.42,0,27.22,7.02,7.22,35.05,2.94,0.0253440674364635,281,"Late","MIXED WOOD PLAINS"
