"lagoslakeid","lake_area_ha","lake_perim_meters","iws_zoneid","iws_ha","state_zoneid.x","elevation_m","sampledate","chla","secchi","IntenseUrban.pct","OpenUrban.pct","Barren.pct","Forest.pct","GrassShrub.pct","Wetland.pct","Pasture.pct","RowCrop.pct","LakeIWS.Ratio","DOY","Season","Ecoregion"
3801,186.996251,9271.2967,"IWS_22328",969.787103,"State_14",266.7440186,2011-05-03,17,1.1,7.82,10.71,0.19,17.93,5.26,27.68,12.65,5.17,0.192821961048496,123,"Early","North Central Hardwood Forests"
3801,186.996251,9271.2967,"IWS_22328",969.787103,"State_14",266.7440186,2009-04-22,5.3,0.5,7.82,10.71,0.19,17.93,5.26,27.68,12.65,5.17,0.192821961048496,112,"Early","North Central Hardwood Forests"
3801,186.996251,9271.2967,"IWS_22328",969.787103,"State_14",266.7440186,2009-05-08,12,0.7,7.82,10.71,0.19,17.93,5.26,27.68,12.65,5.17,0.192821961048496,128,"Early","North Central Hardwood Forests"
3810,22.08537074,2663.6429,"IWS_21583",661.7992147,"State_14",266.7530212,2012-05-14,5.88,2.6,31.19,36.59,0,2.68,0.1,0.32,0,0,0.033371708895139,135,"Early","North Central Hardwood Forests"
3859,88.28388076,4854.2076,"IWS_28410",1342.183668,"State_14",274.9339905,2011-05-09,7.7,1.4,0.17,5.88,0.07,14.81,7.38,5.27,35.34,28.71,0.0657763038433873,129,"Early","North Central Hardwood Forests"
3859,88.28388076,4854.2076,"IWS_28410",1342.183668,"State_14",274.9339905,2009-05-11,5.3,2.4,0.17,5.88,0.07,14.81,7.38,5.27,35.34,28.71,0.0657763038433873,131,"Early","North Central Hardwood Forests"
3859,88.28388076,4854.2076,"IWS_28410",1342.183668,"State_14",274.9339905,2012-05-06,5.8,1.8,0.17,5.88,0.07,14.81,7.38,5.27,35.34,28.71,0.0657763038433873,127,"Early","North Central Hardwood Forests"
3863,40.88747592,3758.7351,"IWS_24308",214.9718262,"State_14",278.0490112,2012-05-08,19,0.6,13.87,22.43,0,44.99,0.92,3.59,2.76,0,0.190199230488744,129,"Early","North Central Hardwood Forests"
3863,40.88747592,3758.7351,"IWS_24308",214.9718262,"State_14",278.0490112,2010-05-03,12.2,0.76,13.87,22.43,0,44.99,0.92,3.59,2.76,0,0.190199230488744,123,"Early","North Central Hardwood Forests"
3892,40.15166211,4782.7628,"IWS_23432",106.065554,"State_14",331.184967,2009-05-05,58,0.91,0.42,2.62,0,16.85,6.52,2.79,46.99,14.56,0.378555153824964,125,"Early","North Central Hardwood Forests"
3892,40.15166211,4782.7628,"IWS_23432",106.065554,"State_14",331.184967,2010-05-12,45,1.37,0.42,2.62,0,16.85,6.52,2.79,46.99,14.56,0.378555153824964,132,"Early","North Central Hardwood Forests"
3900,32.23878919,3868.0516,"IWS_25666",307.6390245,"State_14",248.4580078,2011-04-18,24,1.2,21.42,22.24,0,12.52,12.52,0.41,0.93,0.23,0.104794212120511,108,"Early","North Central Hardwood Forests"
3900,32.23878919,3868.0516,"IWS_25666",307.6390245,"State_14",248.4580078,2012-04-11,4,2,21.42,22.24,0,12.52,12.52,0.41,0.93,0.23,0.104794212120511,102,"Early","North Central Hardwood Forests"
3909,304.4363869,8137.8867,"IWS_25587",340.9448942,"State_14",362.901001,2009-05-06,8.63,3.3,0.4,7.59,0,50.73,19.61,2.09,6.29,8.17,0.892919624487516,126,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2010-04-12,49,0.8,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,102,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2010-04-27,53,0.6,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,117,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2010-05-12,16,1.1,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,132,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2011-04-21,160,0.5,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,111,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2011-05-03,46,0.5,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,123,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2009-04-28,66,0.61,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,118,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2009-05-15,26,0.46,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,135,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2012-04-17,53,0.5,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,108,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2012-05-01,15,0.9,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,122,"Early","North Central Hardwood Forests"
3943,71.66132855,3719.3771,"IWS_20534",390.9348652,"State_14",294.1920166,2009-04-13,67,0.46,0.35,2.78,0,6.07,2.21,5.06,28.33,50.95,0.183307591440683,103,"Early","North Central Hardwood Forests"
3960,175.0289498,7243.5159,"IWS_19797",1305.973353,"State_14",268.8580017,2009-05-14,4.88,1.25,3.81,11.78,0,24.26,3.31,19.62,13.78,18.75,0.134021838499181,134,"Early","North Central Hardwood Forests"
3960,175.0289498,7243.5159,"IWS_19797",1305.973353,"State_14",268.8580017,2010-05-13,10.85,1.25,3.81,11.78,0,24.26,3.31,19.62,13.78,18.75,0.134021838499181,133,"Early","North Central Hardwood Forests"
3985,90.41227385,4177.7377,"IWS_23896",103.8471315,"State_14",355.2730103,2010-05-03,6,3.7,2.32,20.69,0,23.09,4.29,9.01,7.81,8.58,0.870628514664365,123,"Early","North Central Hardwood Forests"
3985,90.41227385,4177.7377,"IWS_23896",103.8471315,"State_14",355.2730103,2011-05-08,8,3.5,2.32,20.69,0,23.09,4.29,9.01,7.81,8.58,0.870628514664365,128,"Early","North Central Hardwood Forests"
3985,90.41227385,4177.7377,"IWS_23896",103.8471315,"State_14",355.2730103,2012-05-06,5,3.7,2.32,20.69,0,23.09,4.29,9.01,7.81,8.58,0.870628514664365,127,"Early","North Central Hardwood Forests"
3985,90.41227385,4177.7377,"IWS_23896",103.8471315,"State_14",355.2730103,2009-04-23,6,3.4,2.32,20.69,0,23.09,4.29,9.01,7.81,8.58,0.870628514664365,113,"Early","North Central Hardwood Forests"
3993,136.0390425,6246.1677,"IWS_21376",1061.482199,"State_14",422.71698,2011-05-15,10,2.7,0.03,4.41,0,73.82,5.62,2.13,8.66,4.76,0.128159513770612,135,"Early","Northern Lakes and Forests"
4011,316.7026551,10616.9193,"IWS_23975",1241.673871,"State_14",303.401001,2011-05-15,15,2.6,0.59,10.85,0,16.42,6.02,2.92,12.18,47.78,0.255061061118198,135,"Early","North Central Hardwood Forests"
4025,6.888109407,1138.1347,"IWS_23978",913.2434795,"State_14",266.7530212,2010-04-18,7.4,1.1,47.32,15.4,0,0.45,0,0.17,0,0.98,0.00754246765689609,108,"Early","North Central Hardwood Forests"
4025,6.888109407,1138.1347,"IWS_23978",913.2434795,"State_14",266.7530212,2010-05-02,14,0.9,47.32,15.4,0,0.45,0,0.17,0,0.98,0.00754246765689609,122,"Early","North Central Hardwood Forests"
4025,6.888109407,1138.1347,"IWS_23978",913.2434795,"State_14",266.7530212,2009-04-18,9.1,1.1,47.32,15.4,0,0.45,0,0.17,0,0.98,0.00754246765689609,108,"Early","North Central Hardwood Forests"
4025,6.888109407,1138.1347,"IWS_23978",913.2434795,"State_14",266.7530212,2009-05-03,6.5,1.2,47.32,15.4,0,0.45,0,0.17,0,0.98,0.00754246765689609,123,"Early","North Central Hardwood Forests"
4025,6.888109407,1138.1347,"IWS_23978",913.2434795,"State_14",266.7530212,2012-04-22,18,1.4,47.32,15.4,0,0.45,0,0.17,0,0.98,0.00754246765689609,113,"Early","North Central Hardwood Forests"
4025,6.888109407,1138.1347,"IWS_23978",913.2434795,"State_14",266.7530212,2012-05-05,2.6,1.7,47.32,15.4,0,0.45,0,0.17,0,0.98,0.00754246765689609,126,"Early","North Central Hardwood Forests"
4052,22.49003045,2432.093,"IWS_22675",397.4709611,"State_14",266.7660217,2010-04-20,18.2,1.16,28.02,26.56,0,5.69,0.86,5.52,0,0,0.056582826548533,110,"Early","North Central Hardwood Forests"
4052,22.49003045,2432.093,"IWS_22675",397.4709611,"State_14",266.7660217,2010-05-04,17.3,1.34,28.02,26.56,0,5.69,0.86,5.52,0,0,0.056582826548533,124,"Early","North Central Hardwood Forests"
4055,177.771946,5731.5858,"IWS_19753",100.8631183,"State_14",272.8529968,2009-05-12,4.9,3.5,6.21,65.04,0,3.73,0,3.64,0,0,1.76250694006156,132,"Early","North Central Hardwood Forests"
4055,177.771946,5731.5858,"IWS_19753",100.8631183,"State_14",272.8529968,2010-05-11,1.9,5,6.21,65.04,0,3.73,0,3.64,0,0,1.76250694006156,131,"Early","North Central Hardwood Forests"
4055,177.771946,5731.5858,"IWS_19753",100.8631183,"State_14",272.8529968,2011-05-10,5.2,2.6,6.21,65.04,0,3.73,0,3.64,0,0,1.76250694006156,130,"Early","North Central Hardwood Forests"
4055,177.771946,5731.5858,"IWS_19753",100.8631183,"State_14",272.8529968,2012-05-07,3.4,4.4,6.21,65.04,0,3.73,0,3.64,0,0,1.76250694006156,128,"Early","North Central Hardwood Forests"
4098,16.13666241,2154.3735,"IWS_21615",45.30616844,"State_14",288.053009,2009-05-15,4.9,1.7,24.85,36.77,0,3.84,0,0,0,0,0.35616921416275,135,"Early","North Central Hardwood Forests"
4098,16.13666241,2154.3735,"IWS_21615",45.30616844,"State_14",288.053009,2010-05-11,5.8,3,24.85,36.77,0,3.84,0,0,0,0,0.35616921416275,131,"Early","North Central Hardwood Forests"
4098,16.13666241,2154.3735,"IWS_21615",45.30616844,"State_14",288.053009,2012-05-07,6.44,1.6,24.85,36.77,0,3.84,0,0,0,0,0.35616921416275,128,"Early","North Central Hardwood Forests"
4098,16.13666241,2154.3735,"IWS_21615",45.30616844,"State_14",288.053009,2011-05-10,8.1,1.2,24.85,36.77,0,3.84,0,0,0,0,0.35616921416275,130,"Early","North Central Hardwood Forests"
4111,596.0544156,18418.3979,"IWS_25194",2128.792356,"State_14",299.0527344,2012-05-14,12,1.4,0.25,3.21,0,4.58,2.46,4,16.41,63.29,0.279996503144152,135,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2010-04-16,11,1.65,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,106,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2010-04-30,10,2.4,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,120,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2010-05-14,11,2.1,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,134,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2011-05-05,9.3,1.7,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,125,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2009-04-17,24,1.3,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,107,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2009-04-30,8.9,1.7,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,120,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2009-05-15,8.8,2.2,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,135,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2012-04-29,12,2,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,120,"Early","North Central Hardwood Forests"
4115,85.93665079,4990.4274,"IWS_27171",2251.179985,"State_14",268.8379822,2012-05-04,7,2.05,8.35,13.16,0,18.08,5.76,11.71,13.39,20.59,0.0381740471053451,125,"Early","North Central Hardwood Forests"
4178,62.48241288,5430.451,"IWS_28535",483.1025524,"State_14",281.0639954,2010-04-17,2.4,3.1,2.51,16.1,0,33.42,4.01,3.46,24.93,1.67,0.129335712613387,107,"Early","North Central Hardwood Forests"
4178,62.48241288,5430.451,"IWS_28535",483.1025524,"State_14",281.0639954,2010-05-03,2,4.5,2.51,16.1,0,33.42,4.01,3.46,24.93,1.67,0.129335712613387,123,"Early","North Central Hardwood Forests"
4178,62.48241288,5430.451,"IWS_28535",483.1025524,"State_14",281.0639954,2010-05-15,1.4,6.5,2.51,16.1,0,33.42,4.01,3.46,24.93,1.67,0.129335712613387,135,"Early","North Central Hardwood Forests"
4178,62.48241288,5430.451,"IWS_28535",483.1025524,"State_14",281.0639954,2011-04-24,1.8,3.5,2.51,16.1,0,33.42,4.01,3.46,24.93,1.67,0.129335712613387,114,"Early","North Central Hardwood Forests"
4178,62.48241288,5430.451,"IWS_28535",483.1025524,"State_14",281.0639954,2011-05-03,4,4.6,2.51,16.1,0,33.42,4.01,3.46,24.93,1.67,0.129335712613387,123,"Early","North Central Hardwood Forests"
4178,62.48241288,5430.451,"IWS_28535",483.1025524,"State_14",281.0639954,2011-05-08,1.1,4,2.51,16.1,0,33.42,4.01,3.46,24.93,1.67,0.129335712613387,128,"Early","North Central Hardwood Forests"
4178,62.48241288,5430.451,"IWS_28535",483.1025524,"State_14",281.0639954,2012-04-24,1.3,5.7,2.51,16.1,0,33.42,4.01,3.46,24.93,1.67,0.129335712613387,115,"Early","North Central Hardwood Forests"
4178,62.48241288,5430.451,"IWS_28535",483.1025524,"State_14",281.0639954,2012-05-07,2.1,4.8,2.51,16.1,0,33.42,4.01,3.46,24.93,1.67,0.129335712613387,128,"Early","North Central Hardwood Forests"
4197,207.4661456,15577.2569,"IWS_10876",3305.308349,"State_14",465.8610229,2009-05-12,2.26,1.1,0,0.34,0,42.67,7.15,48.61,0.05,0,0.0627675616596459,132,"Early","Northern Lakes and Forests"
4200,324.6329052,10932.8252,"IWS_21158",1694.584836,"State_14",291.7850037,2010-04-19,5.3,1.89,0.41,5.3,0,17.02,7.16,10.38,33.63,20.47,0.191570760167005,109,"Early","North Central Hardwood Forests"
4200,324.6329052,10932.8252,"IWS_21158",1694.584836,"State_14",291.7850037,2011-04-25,24,1.95,0.41,5.3,0,17.02,7.16,10.38,33.63,20.47,0.191570760167005,115,"Early","North Central Hardwood Forests"
4200,324.6329052,10932.8252,"IWS_21158",1694.584836,"State_14",291.7850037,2011-05-09,14,2.21,0.41,5.3,0,17.02,7.16,10.38,33.63,20.47,0.191570760167005,129,"Early","North Central Hardwood Forests"
4200,324.6329052,10932.8252,"IWS_21158",1694.584836,"State_14",291.7850037,2009-04-20,17.15,1.05,0.41,5.3,0,17.02,7.16,10.38,33.63,20.47,0.191570760167005,110,"Early","North Central Hardwood Forests"
4200,324.6329052,10932.8252,"IWS_21158",1694.584836,"State_14",291.7850037,2009-05-04,9.63,2.38,0.41,5.3,0,17.02,7.16,10.38,33.63,20.47,0.191570760167005,124,"Early","North Central Hardwood Forests"
4200,324.6329052,10932.8252,"IWS_21158",1694.584836,"State_14",291.7850037,2012-04-17,13,3.63,0.41,5.3,0,17.02,7.16,10.38,33.63,20.47,0.191570760167005,108,"Early","North Central Hardwood Forests"
4200,324.6329052,10932.8252,"IWS_21158",1694.584836,"State_14",291.7850037,2012-05-01,10,4,0.41,5.3,0,17.02,7.16,10.38,33.63,20.47,0.191570760167005,122,"Early","North Central Hardwood Forests"
4200,324.6329052,10932.8252,"IWS_21158",1694.584836,"State_14",291.7850037,2012-05-14,5,5.16,0.41,5.3,0,17.02,7.16,10.38,33.63,20.47,0.191570760167005,135,"Early","North Central Hardwood Forests"
4233,510.9727735,24684.7628,"IWS_36017",1566.610407,"State_14",473.3009949,2012-05-13,6,2.4,0,0.39,0,70.06,2.44,24.44,0,0,0.326164546856607,134,"Early","Northern Lakes and Forests"
8803,14.26216039,1842.4494,"IWS_27294",288.2276429,"State_14",286.8349915,2010-05-03,6.6,1.52,0,7.44,0,9.66,3.72,2.47,47.75,25.88,0.0494822781274599,123,"Early","North Central Hardwood Forests"
8803,14.26216039,1842.4494,"IWS_27294",288.2276429,"State_14",286.8349915,2011-04-21,15,1.2,0,7.44,0,9.66,3.72,2.47,47.75,25.88,0.0494822781274599,111,"Early","North Central Hardwood Forests"
8803,14.26216039,1842.4494,"IWS_27294",288.2276429,"State_14",286.8349915,2009-04-29,1.5,2.1,0,7.44,0,9.66,3.72,2.47,47.75,25.88,0.0494822781274599,119,"Early","North Central Hardwood Forests"
8809,14.60715134,2351.5536,"IWS_27003",2378.971893,"State_14",268.5400085,2009-05-03,66,0.4,3.71,16.56,0.06,11.34,3.21,1.81,25.79,28.15,0.00614011093740989,123,"Early","North Central Hardwood Forests"
8809,14.60715134,2351.5536,"IWS_27003",2378.971893,"State_14",268.5400085,2012-05-09,96,0.45,3.71,16.56,0.06,11.34,3.21,1.81,25.79,28.15,0.00614011093740989,130,"Early","North Central Hardwood Forests"
8839,276.5608219,6906.4373,"IWS_25530",279.3004156,"State_14",346.9239807,2009-04-29,53.8,0.2,0,5.43,0,0.19,1.39,15.77,0,73.56,0.990191229418278,119,"Early","Western Corn Belt Plains"
9883,15.29887737,2027.0224,"IWS_25153",984.033177,"State_14",266.7610168,2009-05-12,5.8,1.8,43.24,19.22,0,5.45,1.88,0.25,5.5,0.07,0.0155471154099106,132,"Early","North Central Hardwood Forests"
9883,15.29887737,2027.0224,"IWS_25153",984.033177,"State_14",266.7610168,2010-05-03,9.7,3.1,43.24,19.22,0,5.45,1.88,0.25,5.5,0.07,0.0155471154099106,123,"Early","North Central Hardwood Forests"
9883,15.29887737,2027.0224,"IWS_25153",984.033177,"State_14",266.7610168,2012-05-10,6.7,2,43.24,19.22,0,5.45,1.88,0.25,5.5,0.07,0.0155471154099106,131,"Early","North Central Hardwood Forests"
9914,90.70141993,4970.348,"IWS_23263",241.0283779,"State_14",416.0085754,2011-05-15,13,2,0.15,4.81,0,52.08,11.45,0.71,6.59,22.78,0.376310128791685,135,"Early","North Central Hardwood Forests"
9926,311.7032418,7891.4642,"IWS_21851",2977.204871,"State_14",336.9709778,2009-05-05,2.7,0.5,0.05,2.41,0,3.28,2,1.32,9.07,78.27,0.104696604804124,125,"Early","Western Corn Belt Plains"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2010-04-15,62,0.5,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,105,"Early","North Central Hardwood Forests"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2010-04-28,37,0.6,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,118,"Early","North Central Hardwood Forests"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2011-04-21,37,0.6,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,111,"Early","North Central Hardwood Forests"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2011-05-04,40,0.7,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,124,"Early","North Central Hardwood Forests"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2009-04-14,100,0.46,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,104,"Early","North Central Hardwood Forests"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2009-04-28,64,0.46,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,118,"Early","North Central Hardwood Forests"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2009-05-14,7.6,0.76,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,134,"Early","North Central Hardwood Forests"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2012-04-18,5.4,0.6,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,109,"Early","North Central Hardwood Forests"
10769,8.585661683,1816.0249,"IWS_26852",1026.584594,"State_14",269.7420654,2012-05-02,5.9,0.6,15.83,13.86,0,12.24,5.78,2.8,20.66,15.33,0.00836332605532944,123,"Early","North Central Hardwood Forests"
10791,30.7830479,3865.9515,"IWS_27738",2346.089637,"State_14",241.1399994,2011-05-04,30,1.5,3.65,10.24,0.17,19.18,6.61,1.4,29.41,23.41,0.0131210024606575,124,"Early","Western Corn Belt Plains"
10791,30.7830479,3865.9515,"IWS_27738",2346.089637,"State_14",241.1399994,2009-04-21,22,1.4,3.65,10.24,0.17,19.18,6.61,1.4,29.41,23.41,0.0131210024606575,111,"Early","Western Corn Belt Plains"
10791,30.7830479,3865.9515,"IWS_27738",2346.089637,"State_14",241.1399994,2009-04-22,27,1.4,3.65,10.24,0.17,19.18,6.61,1.4,29.41,23.41,0.0131210024606575,112,"Early","Western Corn Belt Plains"
10791,30.7830479,3865.9515,"IWS_27738",2346.089637,"State_14",241.1399994,2009-05-02,18,1.4,3.65,10.24,0.17,19.18,6.61,1.4,29.41,23.41,0.0131210024606575,122,"Early","Western Corn Belt Plains"
10791,30.7830479,3865.9515,"IWS_27738",2346.089637,"State_14",241.1399994,2012-04-23,9.3,1.4,3.65,10.24,0.17,19.18,6.61,1.4,29.41,23.41,0.0131210024606575,114,"Early","Western Corn Belt Plains"
10791,30.7830479,3865.9515,"IWS_27738",2346.089637,"State_14",241.1399994,2012-05-09,6.1,2.13,3.65,10.24,0.17,19.18,6.61,1.4,29.41,23.41,0.0131210024606575,130,"Early","Western Corn Belt Plains"
11689,32.73000288,2720.036,"IWS_24636",52.43084048,"State_14",391.6260376,2011-05-09,7.73,2.7,0,9.47,0,40.96,3.95,18.07,21.86,2.58,0.624250967185716,129,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2010-04-13,5.8,2.59,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,103,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2010-04-27,3.5,2.74,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,117,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2010-05-12,3.7,3.51,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,132,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2011-04-21,6.7,2.6,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,111,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2011-05-03,6.2,2.9,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,123,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2009-04-13,13,2.3,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,103,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2009-04-28,11,1.8,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,118,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2009-05-14,10,1.7,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,134,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2012-04-23,4.4,3.5,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,114,"Early","North Central Hardwood Forests"
11789,18.08263859,2651.2508,"IWS_28313",316.3611299,"State_14",256.3349915,2012-05-09,6,1.52,8.96,40.31,0,4.1,0.6,2.3,1.25,0.03,0.0571582185071719,130,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2010-04-12,5,2.59,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,102,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2010-04-26,6,2.74,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,116,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2010-05-12,9.1,3.35,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,132,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2011-04-14,11,2.3,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,104,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2011-04-25,8,2.3,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,115,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2011-05-10,6.9,2.7,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,130,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2009-04-27,6.1,3.2,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,117,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2012-04-18,2.3,3.05,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,109,"Early","North Central Hardwood Forests"
11794,8.733999128,1528.434,"IWS_27382",145.0403165,"State_14",290.5639954,2012-05-01,2.3,2.59,0.37,13.76,0,28.08,10.85,1.55,38.81,2.79,0.0602177335154946,122,"Early","North Central Hardwood Forests"
12016,125.7681121,9052.0788,"IWS_33961",155.782168,"State_14",412.6110229,2011-05-15,10,2.6,0,3.3,0,36.16,11.93,3.94,34.76,7.82,0.80733317371729,135,"Early","North Central Hardwood Forests"
12791,51.77707545,4463.2363,"IWS_24007",21.21737726,"State_14",375.098999,2012-05-10,3,4,0,13.69,0,66.81,0,6.63,0,0,2.44031459758283,131,"Early","Northern Lakes and Forests"
13747,27.22810808,3196.2424,"IWS_20549",356.6634147,"State_14",343.3859863,2010-04-07,42,1.37,0,4.98,0,16.15,6.27,1.31,20.21,48.53,0.0763411859971743,97,"Early","North Central Hardwood Forests"
